symbol,epoch,slug,orders_placed,orders_filled,orders_open,allocation_usdc,total_proceeds_usdc,yes_filled,no_filled,yes_unfilled,no_unfilled,pnl_if_yes_wins_usdc,pnl_if_no_wins_usdc,epoch_end_utc
eth,5m,eth-updown-5m-1775067300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T18:20:00Z
eth,5m,eth-updown-5m-1775067000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T18:15:00Z
eth,5m,eth-updown-5m-1775066700,2,2,0,100.0,101.0,100.0,100.0,0.0,0.0,1.0,1.0,2026-04-01T18:10:00Z
eth,5m,eth-updown-5m-1775066400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T18:05:00Z
eth,5m,eth-updown-5m-1775066100,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T18:00:00Z
eth,5m,eth-updown-5m-1775065800,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T17:55:00Z
eth,5m,eth-updown-5m-1775065500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:50:00Z
eth,5m,eth-updown-5m-1775065200,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T17:45:00Z
eth,5m,eth-updown-5m-1775064900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:40:00Z
eth,5m,eth-updown-5m-1775064600,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T17:35:00Z
eth,5m,eth-updown-5m-1775064300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:30:00Z
eth,5m,eth-updown-5m-1775064000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:25:00Z
eth,5m,eth-updown-5m-1775063700,11,11,0,100.0,101.5,100.0,100.0,0.0,0.0,1.5,1.5,2026-04-01T17:20:00Z
eth,5m,eth-updown-5m-1775063400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:15:00Z
eth,5m,eth-updown-5m-1775063100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:10:00Z
eth,5m,eth-updown-5m-1775062800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T17:05:00Z
eth,5m,eth-updown-5m-1775062500,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T17:00:00Z
eth,5m,eth-updown-5m-1775062200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T16:55:00Z
eth,5m,eth-updown-5m-1775061900,6,6,0,100.0,102.4,100.0,100.0,0.0,0.0,2.4,2.4,2026-04-01T16:50:00Z
eth,5m,eth-updown-5m-1775061600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:45:00Z
eth,5m,eth-updown-5m-1775061300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:40:00Z
eth,5m,eth-updown-5m-1775061000,2,2,0,100.0,103.0,100.0,100.0,0.0,0.0,3.0,3.0,2026-04-01T16:35:00Z
eth,5m,eth-updown-5m-1775060700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:30:00Z
eth,5m,eth-updown-5m-1775060400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:25:00Z
eth,5m,eth-updown-5m-1775060100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:20:00Z
eth,5m,eth-updown-5m-1775059800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:15:00Z
eth,5m,eth-updown-5m-1775059500,2,2,0,100.0,54.0,100.0,100.0,0.0,0.0,-46.0,-46.0,2026-04-01T16:10:00Z
eth,5m,eth-updown-5m-1775059200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T16:05:00Z
eth,5m,eth-updown-5m-1775058900,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T16:00:00Z
eth,5m,eth-updown-5m-1775058600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:55:00Z
eth,5m,eth-updown-5m-1775058300,11,11,0,100.0,101.6,100.0,100.0,0.0,0.0,1.6,1.6,2026-04-01T15:50:00Z
eth,5m,eth-updown-5m-1775058000,9,9,0,100.0,103.1,100.0,100.0,0.0,0.0,3.1,3.1,2026-04-01T15:45:00Z
eth,5m,eth-updown-5m-1775057700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:40:00Z
eth,5m,eth-updown-5m-1775057400,9,9,0,100.0,102.4,100.0,100.0,0.0,0.0,2.4,2.4,2026-04-01T15:35:00Z
eth,5m,eth-updown-5m-1775057100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:30:00Z
eth,5m,eth-updown-5m-1775056800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:25:00Z
eth,5m,eth-updown-5m-1775056500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:20:00Z
eth,5m,eth-updown-5m-1775056200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T15:15:00Z
eth,5m,eth-updown-5m-1775055900,11,11,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T15:10:00Z
eth,5m,eth-updown-5m-1775055600,11,11,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T15:05:00Z
eth,5m,eth-updown-5m-1775055300,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T15:00:00Z
eth,5m,eth-updown-5m-1775055000,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T14:55:00Z
eth,5m,eth-updown-5m-1775054700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T14:50:00Z
eth,5m,eth-updown-5m-1775054400,2,2,0,100.0,105.0,100.0,100.0,0.0,0.0,5.0,5.0,2026-04-01T14:45:00Z
eth,5m,eth-updown-5m-1775054100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T14:40:00Z
eth,5m,eth-updown-5m-1775053800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T14:35:00Z
eth,5m,eth-updown-5m-1775053500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T14:30:00Z
eth,5m,eth-updown-5m-1775053200,4,4,0,100.0,104.5,100.0,100.0,0.0,0.0,4.5,4.5,2026-04-01T14:25:00Z
eth,5m,eth-updown-5m-1775052900,4,4,0,100.0,104.3,100.0,100.0,0.0,0.0,4.3,4.3,2026-04-01T14:20:00Z
eth,5m,eth-updown-5m-1775052600,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T14:15:00Z
eth,5m,eth-updown-5m-1775052300,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T14:10:00Z
eth,5m,eth-updown-5m-1775052000,11,11,0,100.0,102.1,100.0,100.0,0.0,0.0,2.1,2.1,2026-04-01T14:05:00Z
eth,5m,eth-updown-5m-1775051700,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T14:00:00Z
eth,5m,eth-updown-5m-1775051400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:55:00Z
eth,5m,eth-updown-5m-1775051100,3,3,0,100.0,102.8,100.0,100.0,0.0,0.0,2.8,2.8,2026-04-01T13:50:00Z
eth,5m,eth-updown-5m-1775050800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:45:00Z
eth,5m,eth-updown-5m-1775050500,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T13:40:00Z
eth,5m,eth-updown-5m-1775050200,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T13:35:00Z
eth,5m,eth-updown-5m-1775049900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:30:00Z
eth,5m,eth-updown-5m-1775049600,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T13:25:00Z
eth,5m,eth-updown-5m-1775049300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:20:00Z
eth,5m,eth-updown-5m-1775049000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:15:00Z
eth,5m,eth-updown-5m-1775048700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:10:00Z
eth,5m,eth-updown-5m-1775048400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T13:05:00Z
eth,5m,eth-updown-5m-1775048100,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T13:00:00Z
eth,5m,eth-updown-5m-1775047800,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T12:55:00Z
eth,5m,eth-updown-5m-1775047500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:50:00Z
eth,5m,eth-updown-5m-1775047200,2,2,0,100.0,99.0,100.0,100.0,0.0,0.0,-1.0,-1.0,2026-04-01T12:45:00Z
eth,5m,eth-updown-5m-1775046900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:40:00Z
eth,5m,eth-updown-5m-1775046600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:35:00Z
eth,5m,eth-updown-5m-1775046300,10,10,0,100.0,102.6,100.0,100.0,0.0,0.0,2.6,2.6,2026-04-01T12:30:00Z
eth,5m,eth-updown-5m-1775046000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:25:00Z
eth,5m,eth-updown-5m-1775045700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:20:00Z
eth,5m,eth-updown-5m-1775045400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:15:00Z
eth,5m,eth-updown-5m-1775045100,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T12:10:00Z
eth,5m,eth-updown-5m-1775044800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:05:00Z
eth,5m,eth-updown-5m-1775044500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T12:00:00Z
eth,5m,eth-updown-5m-1775044200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T11:55:00Z
eth,5m,eth-updown-5m-1775043900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:50:00Z
eth,5m,eth-updown-5m-1775043600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:45:00Z
eth,5m,eth-updown-5m-1775043300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:40:00Z
eth,5m,eth-updown-5m-1775043000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:35:00Z
eth,5m,eth-updown-5m-1775042700,5,5,0,100.0,104.3,100.0,100.0,0.0,0.0,4.3,4.3,2026-04-01T11:30:00Z
eth,5m,eth-updown-5m-1775042400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:25:00Z
eth,5m,eth-updown-5m-1775042100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:20:00Z
eth,5m,eth-updown-5m-1775041800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:15:00Z
eth,5m,eth-updown-5m-1775041500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T11:10:00Z
eth,5m,eth-updown-5m-1775041200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T11:05:00Z
eth,5m,eth-updown-5m-1775040900,2,2,0,100.0,101.0,100.0,100.0,0.0,0.0,1.0,1.0,2026-04-01T11:00:00Z
eth,5m,eth-updown-5m-1775040600,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T10:55:00Z
eth,5m,eth-updown-5m-1775040300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T10:50:00Z
eth,5m,eth-updown-5m-1775040000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T10:45:00Z
eth,5m,eth-updown-5m-1775039700,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T10:40:00Z
eth,5m,eth-updown-5m-1775039400,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T10:35:00Z
eth,5m,eth-updown-5m-1775039100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T10:30:00Z
eth,5m,eth-updown-5m-1775038800,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T10:25:00Z
eth,5m,eth-updown-5m-1775038500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T10:20:00Z
eth,5m,eth-updown-5m-1775038200,5,5,0,100.0,37.8,100.0,100.0,0.0,0.0,-62.2,-62.2,2026-04-01T10:15:00Z
eth,5m,eth-updown-5m-1775037900,2,2,0,100.0,55.0,100.0,100.0,0.0,0.0,-45.0,-45.0,2026-04-01T10:10:00Z
eth,5m,eth-updown-5m-1775037600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T10:05:00Z
eth,5m,eth-updown-5m-1775037300,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T10:00:00Z
eth,5m,eth-updown-5m-1775037000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:55:00Z
eth,5m,eth-updown-5m-1775036700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:50:00Z
eth,5m,eth-updown-5m-1775036400,4,4,0,100.0,104.6,100.0,100.0,0.0,0.0,4.6,4.6,2026-04-01T09:45:00Z
eth,5m,eth-updown-5m-1775036100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:40:00Z
eth,5m,eth-updown-5m-1775035800,4,4,0,100.0,103.7,100.0,100.0,0.0,0.0,3.7,3.7,2026-04-01T09:35:00Z
eth,5m,eth-updown-5m-1775035500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:30:00Z
eth,5m,eth-updown-5m-1775035200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:25:00Z
eth,5m,eth-updown-5m-1775034900,10,10,0,100.0,103.3,100.0,100.0,0.0,0.0,3.3,3.3,2026-04-01T09:20:00Z
eth,5m,eth-updown-5m-1775034600,4,4,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T09:15:00Z
eth,5m,eth-updown-5m-1775034300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:10:00Z
eth,5m,eth-updown-5m-1775034000,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T09:05:00Z
eth,5m,eth-updown-5m-1775033700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T09:00:00Z
eth,5m,eth-updown-5m-1775033400,2,2,0,100.0,99.0,100.0,100.0,0.0,0.0,-1.0,-1.0,2026-04-01T08:55:00Z
eth,5m,eth-updown-5m-1775033100,3,3,0,100.0,102.9,100.0,100.0,0.0,0.0,2.9,2.9,2026-04-01T08:50:00Z
eth,5m,eth-updown-5m-1775032800,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T08:45:00Z
eth,5m,eth-updown-5m-1775032500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:40:00Z
eth,5m,eth-updown-5m-1775032200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T08:35:00Z
eth,5m,eth-updown-5m-1775031900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:30:00Z
eth,5m,eth-updown-5m-1775031600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:25:00Z
eth,5m,eth-updown-5m-1775031300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:20:00Z
eth,5m,eth-updown-5m-1775031000,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T08:15:00Z
eth,5m,eth-updown-5m-1775030700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:10:00Z
eth,5m,eth-updown-5m-1775030400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:05:00Z
eth,5m,eth-updown-5m-1775030100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T08:00:00Z
eth,5m,eth-updown-5m-1775029800,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T07:55:00Z
eth,5m,eth-updown-5m-1775029500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:50:00Z
eth,5m,eth-updown-5m-1775029200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T07:45:00Z
eth,5m,eth-updown-5m-1775028900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:40:00Z
eth,5m,eth-updown-5m-1775028600,8,8,0,100.0,104.1,100.0,100.0,0.0,0.0,4.1,4.1,2026-04-01T07:35:00Z
eth,5m,eth-updown-5m-1775028300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:30:00Z
eth,5m,eth-updown-5m-1775028000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:25:00Z
eth,5m,eth-updown-5m-1775027700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:20:00Z
eth,5m,eth-updown-5m-1775027400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:15:00Z
eth,5m,eth-updown-5m-1775027100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:10:00Z
eth,5m,eth-updown-5m-1775026800,6,6,0,100.0,102.4,100.0,100.0,0.0,0.0,2.4,2.4,2026-04-01T07:05:00Z
eth,5m,eth-updown-5m-1775026500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T07:00:00Z
eth,5m,eth-updown-5m-1775026200,8,8,0,100.0,103.7,100.0,100.0,0.0,0.0,3.7,3.7,2026-04-01T06:55:00Z
eth,5m,eth-updown-5m-1775025900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:50:00Z
eth,5m,eth-updown-5m-1775025600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:45:00Z
eth,5m,eth-updown-5m-1775025300,11,11,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T06:40:00Z
eth,5m,eth-updown-5m-1775025000,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T06:35:00Z
eth,5m,eth-updown-5m-1775024700,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T06:30:00Z
eth,5m,eth-updown-5m-1775024400,3,3,0,100.0,103.7,100.0,100.0,0.0,0.0,3.7,3.7,2026-04-01T06:25:00Z
eth,5m,eth-updown-5m-1775024100,2,2,0,100.0,39.0,100.0,100.0,0.0,0.0,-61.0,-61.0,2026-04-01T06:20:00Z
eth,5m,eth-updown-5m-1775023800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:15:00Z
eth,5m,eth-updown-5m-1775023500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:10:00Z
eth,5m,eth-updown-5m-1775023200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:05:00Z
eth,5m,eth-updown-5m-1775022900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T06:00:00Z
eth,5m,eth-updown-5m-1775022600,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T05:55:00Z
eth,5m,eth-updown-5m-1775022300,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T05:50:00Z
eth,5m,eth-updown-5m-1775022000,7,7,0,100.0,103.8,100.0,100.0,0.0,0.0,3.8,3.8,2026-04-01T05:45:00Z
eth,5m,eth-updown-5m-1775021700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:40:00Z
eth,5m,eth-updown-5m-1775021400,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T05:35:00Z
eth,5m,eth-updown-5m-1775021100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:30:00Z
eth,5m,eth-updown-5m-1775020800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:25:00Z
eth,5m,eth-updown-5m-1775020500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:20:00Z
eth,5m,eth-updown-5m-1775020200,6,6,0,100.0,104.0,100.0,100.0,0.0,0.0,4.0,4.0,2026-04-01T05:15:00Z
eth,5m,eth-updown-5m-1775019900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:10:00Z
eth,5m,eth-updown-5m-1775019600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T05:05:00Z
eth,5m,eth-updown-5m-1775019300,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T05:00:00Z
eth,5m,eth-updown-5m-1775019000,3,3,0,100.0,56.9,100.0,100.0,0.0,0.0,-43.1,-43.1,2026-04-01T04:55:00Z
eth,5m,eth-updown-5m-1775018700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:50:00Z
eth,5m,eth-updown-5m-1775018400,1,1,0,100.0,3.0,0,100.0,100.0,0.0,3.0,-97.0,2026-04-01T04:45:00Z
eth,5m,eth-updown-5m-1775018100,2,2,0,100.0,49.0,100.0,100.0,0.0,0.0,-51.0,-51.0,2026-04-01T04:40:00Z
eth,5m,eth-updown-5m-1775017800,2,2,0,100.0,53.0,100.0,100.0,0.0,0.0,-47.0,-47.0,2026-04-01T04:35:00Z
eth,5m,eth-updown-5m-1775017500,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:30:00Z
eth,5m,eth-updown-5m-1775017200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:25:00Z
eth,5m,eth-updown-5m-1775016900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:20:00Z
eth,5m,eth-updown-5m-1775016600,3,3,0,100.0,102.9,100.0,100.0,0.0,0.0,2.9,2.9,2026-04-01T04:15:00Z
eth,5m,eth-updown-5m-1775016300,4,4,0,100.0,104.4,100.0,100.0,0.0,0.0,4.4,4.4,2026-04-01T04:10:00Z
eth,5m,eth-updown-5m-1775016000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:05:00Z
eth,5m,eth-updown-5m-1775015700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T04:00:00Z
eth,5m,eth-updown-5m-1775015400,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T03:55:00Z
eth,5m,eth-updown-5m-1775015100,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:50:00Z
eth,5m,eth-updown-5m-1775014800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:45:00Z
eth,5m,eth-updown-5m-1775014500,2,2,0,100.0,50.0,100.0,100.0,0.0,0.0,-50.0,-50.0,2026-04-01T03:40:00Z
eth,5m,eth-updown-5m-1775014200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:35:00Z
eth,5m,eth-updown-5m-1775013900,11,11,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T03:30:00Z
eth,5m,eth-updown-5m-1775013600,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:25:00Z
eth,5m,eth-updown-5m-1775013300,3,3,0,100.0,102.9,100.0,100.0,0.0,0.0,2.9,2.9,2026-04-01T03:20:00Z
eth,5m,eth-updown-5m-1775013000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:15:00Z
eth,5m,eth-updown-5m-1775012700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:10:00Z
eth,5m,eth-updown-5m-1775012400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T03:05:00Z
eth,5m,eth-updown-5m-1775012100,5,5,0,100.0,103.4,100.0,100.0,0.0,0.0,3.4,3.4,2026-04-01T03:00:00Z
eth,5m,eth-updown-5m-1775011800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:55:00Z
eth,5m,eth-updown-5m-1775011500,2,2,0,100.0,101.0,100.0,100.0,0.0,0.0,1.0,1.0,2026-04-01T02:50:00Z
eth,5m,eth-updown-5m-1775011200,8,8,0,100.0,102.7,100.0,100.0,0.0,0.0,2.7,2.7,2026-04-01T02:45:00Z
eth,5m,eth-updown-5m-1775010900,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:40:00Z
eth,5m,eth-updown-5m-1775010600,3,3,0,100.0,39.8,100.0,100.0,0.0,0.0,-60.2,-60.2,2026-04-01T02:35:00Z
eth,5m,eth-updown-5m-1775010300,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:30:00Z
eth,5m,eth-updown-5m-1775010000,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:25:00Z
eth,5m,eth-updown-5m-1775009700,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:20:00Z
eth,5m,eth-updown-5m-1775009400,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:15:00Z
eth,5m,eth-updown-5m-1775009100,3,3,0,100.0,101.9,100.0,100.0,0.0,0.0,1.9,1.9,2026-04-01T02:10:00Z
eth,5m,eth-updown-5m-1775008800,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T02:05:00Z
eth,5m,eth-updown-5m-1775008500,4,4,0,100.0,103.7,100.0,100.0,0.0,0.0,3.7,3.7,2026-04-01T02:00:00Z
eth,5m,eth-updown-5m-1775008200,0,0,0,100.0,0,0,0,100.0,100.0,0.0,0.0,2026-04-01T01:55:00Z
